land_owned,land_under_cultivation,land_lost_percent,cause_land_loss,land_type,annual_revenue,annual_expenses,net_profit,profit_satisfaction,profit_trend,income_stability,seed_cost_burden,fertilizer_cost_burden,pesticide_cost_burden,livestock_feed_cost_burden,msp_satisfaction,dairy_price_satisfaction,price_fairness,support_received_count,support_consistency,compensation_satisfaction,irrigation_source,water_availability,water_stability,labour_availability,labour_cost_burden,livestock_owned,livestock_operating_cost,livestock_profitability,vet_expenditure,future_farming_confidence,children_interested,education_level,health_expenses,marital_disputes,chronic_illness,education_expenses,marriage_expenses,unemployment,alternative_income_source,pest_attack_frequency,livestock_disease,crop_failure_frequency,lower_output_price,high_farm_expenses,informal_debt,PFDI
27.99501377557868,17.97757707259354,33.35299518204096,2,1,484284.4701503595,450645.11295780516,33639.35719255434,4,3,3,1,1,2,3,4,2,2,1,1,5,1,4,1,5,5,1,2,1,2,1,0,4,4,1,0,3,3,0,1,4,1,1,4,3,0,0.618429134760005
31.76615156210762,28.90149402595924,16.2664637239814,1,0,1997572.9871058308,1492640.1059343587,504932.88117147214,2,2,1,3,2,5,5,2,4,4,6,2,2,1,1,5,1,1,0,1,5,4,5,0,2,2,1,0,3,4,0,0,2,0,2,5,4,1,0.5661079072194277
41.56812249712514,36.59382994601158,8.62120207329902,0,0,2169394.9673830885,1567050.3350684315,602344.6323146571,4,3,2,4,3,1,4,1,5,4,3,2,1,0,3,5,4,1,1,3,3,4,4,1,1,2,0,0,3,4,0,1,5,0,5,1,1,0,0.4425503069164652
14.273344390870971,9.934289224231023,34.91182094744659,2,0,2966830.36711359,1511690.4571175447,1455139.909996045,5,3,3,1,5,1,4,1,4,1,4,4,3,0,5,2,3,1,0,5,1,5,3,0,1,1,0,0,1,4,0,1,4,1,2,5,1,1,0.46959413638664843
31.187623617274454,22.46042790867505,14.90324199671275,0,0,1707969.858183049,1010270.4090427061,697699.4491403428,5,1,3,2,3,5,1,4,4,3,6,1,4,0,3,2,1,1,1,5,5,5,3,0,3,2,0,0,4,4,0,0,1,0,2,1,3,0,0.5169038453587218
27.54991261354777,21.36937415868592,18.775610554080796,1,1,1837837.5125477882,1034295.4602223729,803542.0523254153,5,3,3,4,4,4,5,3,3,3,1,3,3,1,1,1,3,2,1,5,5,3,4,1,4,5,1,1,3,4,1,0,5,1,2,2,3,0,0.5599481966986383
33.52212815579775,25.650328576493923,26.93576289772273,1,2,856692.2704615392,556445.1120595052,300247.15840203397,1,1,1,3,5,3,5,3,1,2,6,4,5,2,2,4,2,5,0,4,4,5,5,0,4,4,0,0,3,1,0,0,5,0,1,5,2,1,0.6536697910061957
6.42853701392744,5.579776087438808,63.180523402427646,3,0,1048430.0711660194,767174.2792055144,281255.79196050507,2,2,5,1,2,4,3,4,1,1,4,5,5,0,2,4,4,3,0,2,5,5,2,0,4,5,1,0,3,5,0,1,1,0,5,4,3,0,0.5666794401375058
44.80008419669018,44.05045458719307,49.44610719732644,1,0,2478731.7136770217,1801358.7920432892,677372.9216337325,4,1,5,2,5,3,2,3,3,4,5,1,5,2,3,4,1,2,0,4,4,4,2,0,5,5,0,0,3,5,1,1,1,0,3,3,2,0,0.6201884135124789
46.179184088558316,35.83484715912291,28.636202416282618,0,1,1718467.5637956588,1622231.6585229356,96235.90527272318,5,1,5,2,4,5,3,2,4,1,3,2,3,2,2,5,2,1,0,5,5,1,3,0,2,1,0,0,3,4,0,1,3,0,4,1,3,0,0.6133169595276304
16.827826449875612,12.524954090570741,35.36942765821527,1,1,2337940.79400296,1948742.260451146,389198.53355181403,4,1,1,3,2,5,5,2,4,2,5,2,4,2,1,5,5,5,1,3,3,2,4,1,3,2,1,0,1,3,0,0,1,1,4,3,2,1,0.639396483734909
16.08977802362088,10.805776195069567,51.101322726232304,0,0,1361877.2688421584,1095546.1726335962,266331.09620856214,1,1,5,3,1,2,5,5,4,4,4,2,1,3,1,2,1,5,1,2,5,2,4,0,2,4,1,1,5,4,0,1,4,0,5,5,2,0,0.6309135297917642
45.21624504365706,37.35141016716145,53.77895459076242,0,0,292833.03916637367,170345.67457347777,122487.3645928959,4,3,2,4,4,4,2,4,3,4,0,3,1,3,4,2,1,1,0,5,5,5,1,1,5,1,1,1,2,2,0,0,3,0,2,4,5,0,0.5060549659440858
14.770821112493614,13.384411641025608,12.6243943812486,1,1,1220825.8881775306,565425.663957182,655400.2242203486,4,3,1,4,5,5,5,4,2,5,5,5,4,2,2,5,1,5,1,4,1,2,1,1,5,4,1,1,5,1,0,1,5,0,3,3,4,0,0.4843280695212066
23.605180844194212,23.56458061511699,60.79787815225863,3,1,887959.3692321394,500065.16478539485,387894.2044467446,1,3,1,1,2,1,5,5,1,1,2,3,4,1,2,3,5,4,0,4,2,2,2,0,3,4,0,0,2,2,0,0,1,0,2,4,1,1,0.5895839399989384
2.313513168834433,1.81960692851735,45.24404831084969,0,0,361484.30456605315,228115.3286412805,133368.97592477265,1,3,5,4,3,2,2,3,1,1,0,3,2,3,5,2,1,3,0,5,2,1,5,1,1,2,0,0,4,3,1,0,1,0,1,4,4,1,0.6080469213946813
28.31398669499932,18.15183226460737,48.13519323197275,0,0,2556277.231205723,2137458.187853324,418819.04335239856,5,3,2,3,3,4,3,5,5,5,5,1,4,1,4,5,1,3,0,3,4,3,1,0,3,4,1,0,3,3,1,0,5,0,2,3,3,1,0.5135189916860511
27.200226710976132,23.54923200833032,58.404172100119084,2,0,2860183.226202794,2498657.176505242,361526.0496975519,5,2,2,5,4,2,3,4,4,1,4,2,2,2,2,3,2,1,1,4,2,4,5,1,5,2,0,1,1,1,1,0,5,0,1,1,3,1,0.6441901331674602
4.599432980167308,3.596515109070293,14.274323201835736,0,1,1760268.2479652837,1519461.7014317256,240806.54653355805,3,2,3,4,3,2,3,2,5,5,5,4,1,2,1,2,1,3,1,1,1,1,4,0,1,3,1,0,1,4,1,1,1,1,5,3,5,0,0.6682683908563317
39.51227390673657,28.377979454226477,49.58610695898267,0,0,2625830.2015558025,2287777.3166830186,338052.8848727839,4,3,2,1,4,1,3,1,3,1,2,5,4,0,2,4,5,1,1,1,5,4,5,1,2,5,1,1,5,4,0,1,5,1,5,5,3,1,0.4717484961876495
26.04868338196128,23.217490740361416,35.51770533276935,0,0,1575443.0462316126,1458447.9294055027,116995.11682610982,2,2,2,1,2,2,2,1,4,5,0,2,3,0,2,2,5,1,0,5,3,3,4,1,5,1,0,1,3,1,1,1,3,1,4,2,4,1,0.5709099667559124
19.01086578894007,13.290016045971516,3.067726751647022,2,0,1480765.66754252,1165611.2833764264,315154.38416609354,2,1,2,3,5,1,3,3,2,4,5,2,3,0,1,3,4,4,1,5,4,5,4,0,2,1,1,0,3,3,1,0,2,0,3,3,1,0,0.6222956274313184
32.86209371265015,28.17759901555669,49.79090035954265,0,0,1373544.2750479174,997321.2376981803,376223.03734973713,4,3,2,1,1,2,3,3,1,3,5,4,5,0,4,3,1,3,1,2,3,4,2,0,5,1,1,0,2,1,1,0,2,1,1,1,3,1,0.5272543572183499
8.123524155113415,5.477111692969972,53.61782884180528,0,1,1271683.2864530382,877117.7026359088,394565.5838171294,3,3,1,5,1,5,1,3,1,4,0,2,4,0,1,1,1,2,0,3,4,4,2,1,2,2,0,1,2,2,1,1,3,0,1,3,2,0,0.5972074920389004
39.602886102784204,34.63554429807187,52.804329854198,0,0,2623623.148530676,1213975.376931242,1409647.771599434,2,1,2,5,5,4,1,1,1,5,0,2,2,1,2,5,5,1,1,4,5,3,2,1,1,4,1,1,2,5,1,1,1,0,1,5,1,0,0.5816572899778516
32.06404605140735,26.312583925648383,39.28650452075482,3,0,1372421.0531717301,1036221.0236299472,336200.0295417829,3,3,5,4,2,3,1,1,5,4,1,3,1,2,1,5,5,3,0,2,5,2,5,0,2,4,1,1,3,2,0,1,1,1,4,1,3,1,0.5722667167495717
21.942070072185516,15.8901518094586,50.736008328931405,0,1,1636147.8339005066,819925.4101089372,816222.4237915694,5,3,4,1,3,3,2,3,3,1,5,1,3,1,3,3,5,2,1,3,1,3,4,1,5,5,0,1,5,2,1,0,3,1,2,4,1,0,0.5977322483221967
32.802578290900016,31.859539914451034,26.65409013897553,0,0,1449320.9629619063,1023831.4808150333,425489.482146873,3,3,2,1,2,5,5,4,3,4,6,3,2,0,3,1,1,1,1,1,1,5,5,0,5,3,0,1,5,4,1,1,2,0,2,5,5,0,0.5760720396457372
17.21597348379363,11.708896269158451,13.634780127761625,0,1,1755074.9358696355,1197528.8568402801,557546.0790293554,1,1,5,1,1,3,4,3,4,3,6,5,3,2,1,1,2,5,0,5,3,1,5,0,4,2,0,1,4,5,0,1,1,1,5,2,2,0,0.7147899691641117
40.9614374594184,29.59498432975728,45.763619733742416,0,0,1340554.836452538,989236.1169364998,351318.7195160381,5,1,3,1,4,4,2,2,4,3,6,1,1,3,2,2,5,3,0,5,4,5,4,1,1,5,0,0,3,3,0,0,4,0,3,1,5,0,0.562861157461882
34.06569399815392,25.129770713855947,40.460181038597185,3,0,2355142.1004068996,1104924.8666278538,1250217.2337790458,4,1,1,4,1,3,1,1,4,3,1,1,3,2,4,3,2,4,1,1,4,1,4,1,3,2,1,1,5,3,1,0,5,1,3,3,4,0,0.605447853665888
14.461853793053484,9.877386409036381,34.23878100036603,1,1,2424748.618897759,2224100.513032751,200648.10586500773,5,3,3,1,2,1,2,3,3,5,0,5,4,2,5,4,2,1,0,4,1,3,2,0,4,2,1,0,1,3,0,1,5,0,2,2,4,0,0.500204846095652
41.38288571922898,29.523041201565785,7.8046012083182,0,0,2627109.5877224854,1779865.8632153156,847243.7245071698,1,3,1,2,2,1,1,5,1,4,5,1,2,2,2,4,3,2,0,1,3,5,4,1,2,4,1,1,3,5,0,1,5,1,1,5,5,0,0.47952099186086616
24.283800768968106,15.604409734629444,32.46977703097363,0,2,851328.369709972,691629.5316111315,159698.83809884044,2,1,4,2,5,3,4,2,4,2,5,2,4,2,2,3,5,1,1,4,5,3,1,0,4,1,1,1,4,3,0,1,1,1,4,5,5,0,0.597992685479078
3.7305118802113735,3.610171438994338,33.9353214141235,1,0,1409084.8165731197,947208.2775153246,461876.5390577951,5,2,3,1,5,5,1,3,3,4,2,5,4,2,2,4,5,1,0,1,5,4,1,1,3,2,0,0,1,2,0,1,1,0,4,5,4,0,0.42946384543187677
41.973260248916816,36.527215165860675,32.55342970012219,1,0,517889.5411143419,315839.57809056295,202049.96302377892,3,2,3,1,5,2,4,1,1,4,0,3,1,2,5,5,2,5,1,4,4,5,3,0,5,3,1,1,4,5,1,1,4,1,4,1,1,0,0.564096409053562
11.071375949955028,8.075621433439654,13.266307168372059,3,0,1908278.0883445307,1757825.257871219,150452.8304733117,2,3,1,1,3,3,5,1,4,5,3,3,5,1,5,5,3,1,0,3,3,4,2,1,5,3,0,1,1,3,1,1,2,0,4,3,2,0,0.48790336583561067
16.011285321881676,13.538390971650205,35.46522727829368,1,0,2341336.3158070147,1106596.9480607554,1234739.3677462593,2,1,2,1,5,3,5,2,2,4,5,3,5,2,5,2,3,5,0,3,5,3,1,1,3,3,0,1,3,5,1,1,4,1,4,1,5,1,0.616437482346776
8.712735943140787,5.862892027138702,19.15579334121969,0,0,1548193.676315174,1415231.5686329673,132962.10768220667,5,3,2,3,4,1,2,2,4,5,5,4,5,3,5,2,5,4,0,3,4,2,5,1,5,5,0,1,4,5,0,0,3,0,3,1,5,1,0.39592689262431036
13.54384739639529,11.483544104075454,11.122537213972876,1,0,2221172.8228870826,1642357.7646440228,578815.0582430598,4,2,3,4,3,2,2,1,4,3,5,3,3,0,4,3,1,2,0,5,2,5,1,0,2,4,1,0,5,3,1,0,1,1,4,5,5,0,0.5952037265238713
4.287727435385352,2.6518030579965464,55.43595033196037,0,2,972000.1507360657,576994.7595137182,395005.3912223475,3,1,3,3,3,2,1,2,1,3,2,5,3,0,4,1,3,3,1,3,5,4,2,1,5,1,0,0,5,5,0,0,2,1,5,3,5,1,0.6158083392335578
47.24897205752416,31.12807093283094,60.327355873788534,0,0,1914032.0437135021,1721325.910409269,192706.1333042332,4,2,1,1,3,1,5,4,4,3,5,5,2,2,5,2,1,1,1,3,2,5,2,0,5,1,0,1,1,1,1,0,5,1,2,5,1,1,0.5482555014750552
17.365797669532654,14.75733242735971,61.53680153688377,0,0,1126117.2430316908,509616.85236278304,616500.3906689078,1,3,2,5,5,4,1,2,4,3,3,3,3,3,1,4,4,1,0,1,1,1,1,1,2,2,1,1,1,3,0,1,5,1,1,2,1,0,0.5779539180000852
20.11757067172837,18.751565150557106,38.07307633821958,0,1,384605.7780480943,216129.1901263451,168476.5879217492,1,1,5,2,4,5,1,4,4,1,3,3,4,1,4,5,4,2,1,4,3,4,1,1,4,3,0,0,3,3,0,1,5,0,1,1,4,1,0.6119257398012908
42.689576367163326,28.77683890525357,46.282671810453444,0,0,1363298.4399411015,892052.6002856322,471245.8396554693,4,3,5,1,4,3,1,5,5,4,3,2,4,3,3,3,1,4,1,5,3,5,4,1,3,4,1,0,5,3,0,1,4,0,1,5,3,1,0.4491655548816703
49.86571316669205,35.131360205497266,32.681147679284265,0,1,1072940.3467712067,849205.4390598624,223734.9077113443,3,2,1,3,1,1,1,5,4,1,6,3,4,0,2,1,1,5,1,3,3,4,4,1,3,2,0,1,5,2,0,1,5,1,1,3,4,0,0.6256838001053036
34.523248885680715,31.840977003309632,38.687240938981454,0,0,2729379.029396425,2193028.3920280375,536350.6373683875,1,1,5,4,5,4,4,1,2,3,1,5,2,1,4,1,5,3,0,4,3,1,2,1,2,1,0,1,2,1,1,1,1,1,5,2,2,1,0.6373201509215017
44.99980254290678,29.557644084411713,69.40578459843012,0,0,1800213.404643265,1165058.9036799031,635154.5009633619,1,2,3,2,2,1,5,5,1,2,2,5,4,3,3,2,4,3,0,4,2,4,1,0,5,5,0,1,3,1,1,0,5,1,1,2,5,1,0.6375751375689054
13.79609855539078,13.698407284725894,60.30859176602284,3,0,2623181.011751769,2415717.5480676563,207463.46368411276,1,2,1,1,2,1,5,4,3,5,2,2,2,0,5,3,4,5,1,2,5,4,5,0,4,3,1,0,5,4,0,1,1,0,3,2,1,1,0.524359547146829
27.398030090735784,20.580553441971244,7.734675869702583,0,0,2875939.848022249,1447028.769850705,1428911.078171544,3,3,5,4,4,5,5,4,5,4,1,4,1,3,4,2,4,5,1,2,3,4,5,0,3,3,0,1,5,1,1,0,5,1,2,3,4,1,0.5054619689334863
29.647912982200523,19.150304329989602,39.39655381515711,3,0,1323819.72926954,1126551.5267870172,197268.2024825227,1,3,5,5,3,2,4,3,4,5,0,4,1,2,4,1,3,4,0,3,1,4,4,1,1,4,0,1,4,1,0,1,5,0,4,3,3,1,0.5331562460951027
40.0514100485373,39.87912338979401,17.152969664481475,0,2,499859.45678573934,244228.2722769459,255631.18450879343,4,2,3,2,3,4,2,4,1,4,1,3,4,2,4,5,4,5,1,4,5,1,3,1,4,2,0,1,4,5,0,1,5,0,3,3,1,0,0.4606794738807736
10.43709421144452,6.504919843748071,38.11748539976768,0,0,1866734.3811839656,1128206.077788789,738528.3033951765,1,1,4,3,1,1,1,5,3,3,2,3,3,0,2,4,3,5,1,5,1,4,1,0,3,5,0,1,1,4,1,0,1,0,1,1,5,1,0.6871853175119398
38.87697948147374,34.88259511579881,60.062811634765055,0,1,776302.9479971831,458386.0628671159,317916.8851300672,3,2,4,2,4,5,5,2,5,2,5,2,4,0,2,1,3,5,0,3,2,3,2,0,5,3,1,1,4,1,0,1,1,0,2,1,2,1,0.7222724158006482
22.46680266094703,17.73763853301707,66.78053829443843,1,2,1772466.682171383,926112.082799832,846354.599371551,2,3,5,5,1,1,3,3,5,5,6,1,5,1,2,5,3,1,1,3,5,1,1,0,3,3,1,0,5,3,0,0,4,0,1,4,4,0,0.4940553602892831
37.733431684697415,37.00750393399041,46.44336139776846,0,0,2728456.1724760085,2032327.9088279933,696128.2636480152,3,1,5,5,1,3,5,1,4,5,0,2,5,3,4,1,5,5,1,1,1,1,3,1,2,1,1,0,1,2,1,0,2,0,5,2,3,1,0.5998934001048093
13.776401433125226,12.272674923807944,32.09466525037863,1,1,298691.00805687776,253116.50785675732,45574.50020012044,2,2,2,5,1,4,1,2,1,5,1,5,5,3,5,2,5,5,1,4,1,4,1,1,4,3,1,1,2,1,0,0,3,1,2,2,4,0,0.6068677803474015
41.86948797761878,25.601148811161053,19.529032691628686,2,1,1499961.262990142,826837.2129211931,673124.0500689489,3,3,5,5,3,4,5,1,3,4,5,1,3,2,4,4,2,4,0,5,4,4,5,0,3,3,0,0,5,1,0,0,2,0,2,3,5,0,0.5708730848146271
14.69248282635799,9.707946899662005,35.400670285679375,0,0,565257.2639957357,329508.66760127683,235748.59639445884,4,3,2,4,5,3,4,4,4,5,1,2,3,0,2,3,2,1,0,1,2,2,1,0,3,4,1,0,5,5,1,1,3,0,2,2,1,1,0.436528898160525
35.23936874792604,30.387819982658648,59.02925070070632,3,2,1666466.4298482742,904639.1870509564,761827.2427973178,3,1,5,5,4,2,2,3,2,2,2,5,3,1,2,3,4,2,1,3,2,4,4,0,1,5,1,0,4,5,0,1,3,0,1,5,1,0,0.5358741956707782
46.25409538345508,42.953871497118264,51.60379467090219,3,1,1465768.544346566,1100324.5421977832,365444.00214878283,2,1,2,1,4,5,4,3,2,5,1,2,3,2,2,1,2,3,1,3,5,1,2,1,3,3,1,1,2,5,0,0,5,0,4,2,5,0,0.634441820795975
32.10644827903235,23.48037660668391,62.65368655707667,0,1,1436745.9159833817,1302078.8602312591,134667.05575212254,4,3,1,5,4,2,5,2,3,2,0,1,3,2,3,3,1,5,0,2,3,4,1,0,4,5,0,0,5,1,1,0,5,1,3,1,5,1,0.7288255276640044
27.060858677583326,20.563231904783994,28.75822713097593,1,0,2409731.2928047907,1397575.372804826,1012155.9199999648,5,1,5,4,1,2,2,2,3,1,4,5,1,1,5,5,1,2,0,4,1,5,5,1,4,4,0,1,4,3,1,1,4,0,5,1,5,0,0.4941825283408471
43.41534043461787,40.63150481816328,63.41464164060458,2,1,2591114.3862932217,1392473.3239711812,1198641.0623220406,1,3,3,5,4,1,3,4,5,1,1,3,5,3,3,3,1,5,0,3,5,4,1,0,5,2,1,1,4,1,1,0,4,0,1,4,4,1,0.6652477126569524
11.082881384234888,9.050412256916681,42.991997114545484,0,1,1228185.3621219897,631848.6117282916,596336.7503936981,2,1,5,2,2,1,4,3,2,4,5,4,5,1,4,5,4,5,1,5,5,4,3,0,5,2,0,0,1,1,1,1,3,1,5,4,2,1,0.5879342153418393
35.29282758396422,28.6319478736079,23.77043183143749,0,0,1003975.1471809185,832740.0875455857,171235.0596353328,1,3,1,4,5,1,1,3,1,4,6,4,3,1,1,1,1,4,0,5,5,3,3,1,5,2,1,0,5,2,0,1,1,0,2,5,5,1,0.5481918887949476
7.173672815204605,5.29780038192937,15.03630430387169,3,0,1014256.6476391819,793400.5647731044,220856.08286607754,3,1,5,5,5,4,4,2,2,5,6,3,3,0,2,4,3,4,0,4,3,2,3,1,1,4,0,1,4,5,0,0,2,0,2,2,1,0,0.5803556375394523
29.613875385495607,28.219843778778934,52.23033823465103,0,1,178675.36615937616,153110.99119479832,25564.374964577844,2,1,4,5,2,1,4,1,1,4,3,2,5,1,1,4,1,2,1,2,2,5,3,0,3,5,0,1,1,1,1,0,3,0,1,2,2,1,0.7089470098176267
42.183805976089175,30.31456647649822,44.88135442302421,0,0,2444119.770493283,1321375.4183362985,1122744.3521569844,1,3,5,3,3,1,3,5,1,5,1,5,5,3,5,3,3,1,1,2,1,5,5,0,5,5,0,1,5,4,1,1,3,1,1,5,5,0,0.5140351950161162
15.725356714633502,13.495621905906832,1.8954917351592404,0,0,670931.803442088,527560.9491078171,143370.8543342708,1,3,1,2,2,4,5,3,4,4,6,4,3,2,4,1,1,1,1,4,5,2,5,1,1,2,1,0,3,3,0,0,2,0,3,4,1,1,0.4583629551714911
30.96546386240076,28.461766671315342,32.96118203160671,0,1,2293096.2582911816,1079397.0880170646,1213699.170274117,1,3,5,5,4,5,1,3,4,5,6,4,4,1,2,4,2,5,1,2,5,3,3,1,4,1,0,1,4,2,0,1,5,1,3,5,3,1,0.5342060826891456
37.7482203276144,30.143169132286175,61.57651340106009,2,0,2281226.026360565,1330883.4020175254,950342.6243430395,3,1,2,3,1,3,4,3,1,5,3,2,4,0,3,5,1,3,1,1,5,3,5,1,3,4,0,0,2,2,0,1,2,0,2,1,4,0,0.5281650031764613
1.6562789471194685,1.4279955467512875,50.37258729742326,3,0,2084811.6521729082,1760360.4467683348,324451.20540457335,5,1,4,5,2,4,4,2,3,1,4,3,1,1,5,3,1,2,1,4,4,4,2,0,2,4,1,0,1,5,1,1,1,0,2,3,2,1,0.6376959057874956
37.1241117497528,34.05696716554865,26.829381691264718,0,0,790874.3666013954,395743.849698492,395130.51690290344,5,3,1,5,5,1,3,5,3,5,2,4,5,0,2,2,3,2,0,5,5,4,4,1,5,3,1,1,1,3,1,1,1,1,2,1,2,1,0.3755155652932011
32.39925861594916,25.15412254904971,41.91222890700942,1,0,897571.5997966147,821669.2575722523,75902.34222436242,1,1,1,1,4,1,2,5,2,2,1,2,5,2,1,3,4,5,0,5,4,2,4,0,5,2,1,0,3,1,0,0,2,0,3,2,2,0,0.6267403738175141
26.021941695274712,24.458297106771827,6.134754585052051,0,0,1040658.4990427176,984669.8659540677,55988.63308864995,1,2,2,3,2,3,1,4,3,4,0,1,4,1,3,4,3,3,1,4,1,5,2,0,1,2,0,0,4,5,1,0,1,0,1,5,3,0,0.5741122004843687
20.50489082531117,17.652765509845327,16.804269813544522,2,0,2772891.9990635444,1878346.784232604,894545.2148309404,1,1,1,2,4,3,1,3,5,4,3,3,5,3,5,2,1,5,0,1,3,1,3,0,4,5,0,0,2,3,0,1,2,1,1,2,3,0,0.581210003857542
19.833942639993452,16.477388458652126,31.65991546262176,3,1,228246.70488861704,115119.04058094182,113127.66430767522,5,1,4,3,4,5,1,1,3,4,2,3,4,2,2,4,3,2,0,3,3,3,1,1,5,1,1,0,4,2,1,0,2,1,4,3,3,0,0.5734818791343415
21.09702385501625,18.23893984508368,26.795935280838464,0,0,1990264.7995863757,1258764.180346211,731500.6192401648,1,2,5,4,4,1,5,4,1,1,3,4,5,3,5,2,4,3,1,3,2,4,1,1,3,5,1,0,4,3,1,0,5,1,1,1,1,0,0.5401396641646296
46.26374955981383,45.47799177618677,69.68608793723554,0,1,1702350.7236276164,1232465.9585597008,469884.76506791566,2,3,3,5,3,4,4,2,4,4,4,4,1,3,1,5,2,1,1,2,1,3,4,0,5,2,0,1,2,3,0,0,3,1,5,4,3,1,0.6076628114986153
39.0987225936102,27.069257303890875,7.296155146818987,0,0,2867942.192369571,1839402.4642231162,1028539.7281464548,1,1,5,5,3,4,1,4,2,2,3,2,1,0,2,1,2,3,0,4,2,3,3,0,4,4,1,0,3,4,1,1,1,0,1,5,4,1,0.6429665758381149
21.802988000842376,15.440116575388815,67.93295679644537,0,0,540568.9341072752,329556.2591276769,211012.67497959832,5,1,3,1,4,5,2,3,5,3,1,2,2,1,2,4,1,2,1,5,5,2,3,1,4,1,1,0,2,1,0,1,1,0,2,3,2,0,0.5651943357070313
19.228941606161236,15.948842047412414,3.18958590831361,2,0,193233.28590520675,182003.34358894365,11229.9423162631,4,3,4,1,2,2,5,3,5,3,5,3,3,2,5,2,2,5,1,4,1,3,5,0,3,3,0,1,4,4,1,1,5,0,4,4,3,0,0.5555473066616069
21.872693267227866,19.330390622423103,28.883350472720434,0,1,296660.8910384913,281779.88365317666,14881.007385314617,2,2,2,5,3,3,1,1,1,5,5,5,2,0,3,3,4,4,0,5,4,5,2,1,4,5,1,0,5,1,0,0,4,1,4,4,5,1,0.6635304636914943
20.47199525055388,14.415299454482557,14.649643965637686,1,0,1933368.740506335,1246743.105218292,686625.635288043,4,2,4,4,2,1,5,3,3,3,4,5,3,2,4,1,2,5,0,3,3,3,3,1,5,3,0,0,2,4,1,0,1,1,4,1,2,0,0.47387179881990804
15.886564367895794,14.429822296725899,50.60282217414273,0,0,1973994.2108887653,1159680.7611259317,814313.4497628335,3,3,3,5,1,5,4,1,2,2,5,5,5,1,5,2,2,1,1,1,5,3,1,1,4,3,1,1,2,3,1,1,5,0,4,4,3,0,0.4831583752492353
42.9105896070073,28.648208433050595,64.2135965950193,3,0,1489135.152315527,1234865.247108204,254269.9052073229,5,1,1,5,4,4,4,2,4,1,5,3,3,2,1,4,3,1,1,2,3,4,4,1,3,4,1,1,5,5,1,0,5,0,2,5,5,0,0.6604644600895905
9.884856206262498,6.52833671674728,50.554220199206625,0,0,2097565.0625038594,1584089.0104825743,513476.05202128505,3,2,3,3,2,3,1,5,2,4,3,5,4,0,1,4,4,1,1,4,1,1,1,0,4,5,1,0,2,2,0,1,4,0,3,2,5,1,0.4919569099061957
38.4717670104671,25.709276779462524,56.60021983381142,3,2,1105137.6845631134,712709.6284233112,392428.0561398022,1,1,4,2,3,2,2,4,3,1,5,4,5,2,1,1,3,5,0,2,4,5,1,1,5,2,1,0,5,1,0,1,4,0,1,3,5,1,0.6678950632490682
4.624740285659097,4.2541459188979305,59.95830228056037,1,2,1710151.8664581152,792796.2518586895,917355.6145994257,4,3,1,5,4,4,5,2,5,3,2,1,2,3,1,1,4,4,0,3,4,5,3,1,2,2,1,0,3,2,0,0,3,0,2,1,5,0,0.48314150130252975
32.7217448183367,31.75011538485223,11.45612486760695,2,0,1745061.0455676268,1348049.6535852093,397011.39198241755,3,2,1,1,1,2,2,2,5,1,6,2,2,2,4,5,2,2,1,4,4,5,1,0,5,1,0,1,1,4,1,1,4,0,3,3,2,0,0.6206981781773601
13.568284444771814,10.569566402982254,51.468082777966785,3,0,1950160.4801063114,1674750.3240013781,275410.15610493324,3,1,3,1,5,5,2,5,4,2,6,2,1,1,2,4,2,5,1,1,4,3,3,1,3,4,0,0,3,3,0,0,3,1,5,4,1,1,0.6069553828171205
8.219875103963721,5.629533614421525,9.434959945040186,0,0,1269862.2116770062,1111884.4500432527,157977.76163375354,3,2,4,3,1,2,4,4,5,5,1,5,2,2,5,5,4,2,1,5,3,1,2,1,3,3,1,1,3,3,0,0,5,1,2,2,3,1,0.4101112286095457
3.046048504942677,2.951240530241024,53.15786272638601,0,0,448389.8743134394,370236.6898437567,78153.18446968269,3,3,4,3,5,1,2,4,2,4,4,5,4,3,4,5,1,1,1,3,1,5,5,1,5,2,1,0,5,1,1,0,4,1,2,1,1,0,0.43177296508756724
42.98168416665885,36.2568547668504,41.74487789336956,3,0,280798.52565356495,192402.18904183668,88396.33661172827,2,2,2,4,3,3,3,1,1,1,3,3,2,1,5,1,4,5,1,2,3,2,2,0,2,4,0,0,1,5,1,0,1,0,4,5,1,1,0.6342527455551709
28.72241395283494,21.123393550446096,14.62785888310319,3,0,1958918.701054789,1737671.6057301708,221247.09532461804,2,1,1,2,4,2,2,1,1,2,1,5,1,1,5,2,5,2,1,4,1,2,3,1,3,5,0,0,1,3,1,0,5,1,4,3,1,0,0.588272519743331
32.96544635411473,29.008189261633454,41.05850421897828,0,0,1782754.5093807215,1663276.033512324,119478.47586839739,3,3,1,3,4,5,1,4,2,2,0,5,3,0,3,3,2,5,0,1,2,3,2,1,2,1,0,1,4,3,1,1,4,1,1,5,2,0,0.5426993026027283
1.376494238363478,1.2664586576255603,66.01943928787465,3,0,2384663.1606422835,1666853.897293584,717809.2633486995,4,3,3,5,2,4,1,4,5,2,5,4,2,3,4,1,3,4,0,3,3,3,5,0,3,1,0,0,4,1,1,0,4,0,3,4,4,0,0.6191957362628102
48.226341627834415,43.42129130564739,45.87389072675031,0,2,1608850.772199698,1483129.726695971,125721.04550372693,5,3,1,3,1,1,5,1,3,4,6,2,4,0,3,3,4,5,1,1,1,4,3,0,5,2,0,0,4,5,1,1,1,1,1,2,2,1,0.5641605469009958
